"","racepctblack","racePctAsian","racePctHisp","agePct12t21","agePct65up","pctUrban","pctWFarmSelf","pctWInvInc","pctWRetire","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","MalePctNevMarr","TotalPctDiv","PctTeen2Par","PctWorkMomYoungKids","NumImmig","PctImmigRecent","PctRecentImmig","PctLargHouseFam","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","PctBornSameState","PctSameHouse85","PctSameState85","LandArea","PopDens","PctUsePubTrans","LemasPctOfficDrugUn","ViolentCrimesPerPop"
"20",-0.0820773809202554,0.250903249275971,0.0241690143737617,-0.0541790506614215,-1.54665575867906,0.682950744945497,-0.119334761611579,-0.336592754027515,-1.52208064913111,0.139381393332638,0.0150748267138058,0.075797146874723,-0.319822553812953,-0.19718698589681,-0.331057007110376,-0.955082693867396,0.561548626490147,-0.383758549092987,1.58935422095435,0.136575780330312,-0.841800475444682,-0.492684569643091,-0.0515122744789421,0.631778064315787,0.133249397337051,0.390932103024216,0.235179290119869,0.538914934253743,0.179691247908952,-0.358624586781176,0.509709091166707,-0.340877140102026,-0.531895868408081,0.124855762835434,0.722399738194922,1.62432452246629,-0.659519242786806,-0.286216295344455,-0.554981481210312,1.37293552447648,0.251147190521666,-0.687302084918882,-0.895140759929793,0.267169867805292,-0.846384838349166,-0.523637311064407,-1.36974858288824,-0.491841978488608,0.590832798907731,-0.0251002367444875,-0.588717740557844,2.35028333729265,0.298380731257319
"22",1.35447532746994,0.913414905180011,1.03936835384682,-0.306598347776277,-0.0809159742075143,0.682950744945497,-0.588580900817089,-0.620954021312154,-0.769817697101595,0.860466370571107,-0.10535289351941,-0.0907675857111278,-0.148138652450739,-0.279097008383722,-0.43843118339607,0.806585059860905,0.00116146898416464,1.08035720712561,-0.693035876222159,-0.788433802821566,0.580259301287965,-0.33042176618631,1.28675671970562,0.297027444769479,-1.56830727953679,-1.64533339411372,36.1588873962757,0.217182349198572,2.03193673139229,0.93647252225288,0.214759532033904,0.113440250170839,-2.41452178994715,2.00408988139988,-1.20786783534867,26.8925493015869,0.29550805858158,0.588929629711341,0.36612339490595,-1.49920314378506,0.694920988582154,1.86423780660739,-0.211589310221559,0.199884389773703,0.738144774200116,-0.432880953725455,1.10044026979577,0.272738990338038,2.52985452676881,6.88671924792731,10.3536006577993,2.02112060509728,2.45851690171134
"23",0.66521309201573,3.89041533300855,0.143758839476737,0.392062206738055,-1.64034651194784,0.682950744945497,-0.517483000937466,-1.14502478663839,-0.0197415559791383,-0.581228352154574,-0.133886668673766,-0.385955495358381,-0.467433831774141,-0.273452366711577,-0.4343080150267,-0.626069321698539,-0.476086937622214,-0.930508543269857,1.65709920495042,-1.37057316715181,-0.586945648013274,-0.637784961195789,-0.753514360399666,-0.519764066923513,0.279598882159916,-1.10561559940366,-0.028764209408715,-0.149348443902256,0.663938433133354,0.453037452082996,0.214759532033904,2.00642937630777,-2.40382910201717,0.706113913161814,-1.20786783534867,-0.225824421068777,0.583745674688738,-0.645547734771338,-2.29492570760074,1.19342685771013,-0.689750261103849,-0.457433626222822,1.80488746641773,0.704525475010625,-0.501921879099322,-2.12212025000207,-2.34937100621502,-4.46524430681971,-0.165879748442614,0.0440114446005164,-0.227271903077509,-0.348165311017312,0.0896613684623826
"24",-0.64820652708388,-0.258886563870968,-0.501500546518439,-0.705510986966718,-0.151704543343924,-1.56463231073604,-0.545922160889315,-0.387511438252037,-1.22686117667767,-0.230348909144204,0.100784645618527,0.541461289677358,-0.677941240663968,-0.194427383301539,0.130737850259137,-0.465178167176406,0.304937674194255,-1.06260921300387,0.962405187245317,-0.361696048460833,1.81230896999483,-0.307018477226198,-0.217710648177488,0.353935050092351,0.183008222176825,1.88115992495198,-0.106656884304232,0.957370923043855,-0.268237398423619,-0.910758324817306,-0.407911759468678,-0.921393805450687,-0.529757330822085,0.732632472424547,-1.20786783534867,-0.195625611482895,-0.427007565793699,-0.439801507357558,-0.064393014583172,-0.511905476570159,-0.153826712626429,0.806842896605511,-0.0748790202799115,0.839096431073804,0.462574406800241,-0.328657524007175,-0.871014635825427,-1.65416629840961,0.117562408468683,-0.856394463398754,-0.46554346074611,-0.348165311017312,-0.724787605793285
"25",0.298644469874782,-0.286849718178606,-0.403594590802267,-0.565778876063851,0.34173342387164,0.682950744945497,-0.844533340383731,0.297932387847302,1.6072457588754,-0.081284549833703,0.192027630047476,-0.191227958671909,-0.332422267337746,0.0307311011762689,0.59734307072625,-0.772498349971492,-0.137136645493061,-0.236980027166311,0.390883867714879,0.0786085131194608,-0.0787440098808221,-0.605020356651631,-0.935836456919713,0.370672581069667,0.0298290947288925,0.955929419734743,-0.100283372340951,-0.341777110280191,-0.407458464175635,-0.442589625284366,-0.407911759468678,0.163919960201157,0.959377674893597,-1.17527035885637,0.722399738194922,-0.212612441874954,0.118722320702522,-0.480371186002529,-0.406946768977341,0.834409524177438,-0.590325530390844,-0.825223160136519,-0.621720180046499,-0.102900261368451,-1.19084779759901,-1.88322609649051,-0.577973220602077,-0.903022604957772,-0.157211792573767,-0.414161978601854,-0.499870719054298,-0.348165311017312,-0.0473545294386209
"26",-0.672974677228539,-0.426665489716796,-0.43907728616249,-0.356180709709552,0.543689047584339,-1.56463231073604,0.662742137064271,-0.0945331628678623,0.0021265530914872,-0.595010072940986,-1.24507649806889,0.109566435125005,-0.216668801622172,0.0543131597176771,-0.250998821271763,-0.0295066139198431,-0.62797504022726,-1.00022834118503,0.166709557036992,1.18615332067998,-1.26253714321606,1.38893986274996,-1.25707062697884,0.220034802273828,0.999638347488411,1.09749474293738,-0.107039991580714,0.528733523334275,-0.53457335029704,-0.539276639318343,-0.506228279179612,-0.0127590249049575,0.00986698671107488,-0.311625388272784,0.722399738194922,-0.189176907352576,0.310880731440628,-0.712197921116647,-0.626495834946047,1.19342685771013,0.867095522255895,-0.0896440923091249,-0.519187462590264,-0.540255868573783,-0.915277430199135,-1.17591203413274,-1.08234257949611,-1.38676451845091,-0.0453951618656406,-0.58814103754327,-0.616987247399882,-0.348165311017312,-0.628547143476576
"27",-0.64820652708388,-0.166393053468781,-0.0389113329333024,-1.39515656658409,0.325077289957191,0.682950744945497,0.250374317762459,1.75969030727743,-0.115961235889891,1.28769971494987,0.158937130343755,0.284997235668459,2.2804305202792,0.139108221281464,0.288277241705508,-1.37086882353134,2.07563318614255,-1.22773505017138,1.08434615843823,-1.1189705605345,1.05679258808279,-1.57703695812831,-0.850256697328671,0.641820582902177,1.13232854706114,1.12151028883783,-0.10096251705835,-1.31206557090544,-0.673794416049056,-0.709751111430881,-1.22721609039313,-0.138958299980753,0.723425694571964,-1.097148116704,0.722399738194922,-0.231172126932944,0.414646273239203,-0.448495009924338,-0.186682559471278,-0.870922810102852,-0.871624768505688,-0.457433626222822,-2.0913557969192,-0.910325997747526,-0.63970706279926,0.0132890094505524,0.544412969115562,0.888166202504303,-0.212686710134388,0.311133578053032,-0.392850443152299,-0.348165311017312,-0.394198438523098
"28",-0.470583507475043,0.0142919435959571,0.356655011638079,-0.146582543355253,-0.491073271850831,0.682950744945497,-0.517483000937466,-0.675789527400102,-0.0109943123508879,-0.364839494749533,-0.245309433249903,-0.194748309184487,-0.512813287802459,-0.204462301829797,-0.347206083223745,-0.114471605633779,-0.680736170605854,0.379489764925731,0.0139754113004087,-0.657699115069434,-0.412015707291125,-0.361626151466461,0.12956953567022,1.78666770175055,-0.924369546316188,-0.94382665860065,0.0367297209024947,0.714035202068583,0.518664277566033,-0.0558415691484598,-0.309595239757743,0.618237350474021,-1.75300083001218,1.27160427149414,-1.20786783534867,-0.0359808628908612,0.53378448789683,-0.384742657767955,-1.72924716955107,0.654900857411092,-0.362376147780538,-0.457433626222822,1.53146688653444,0.80545369205801,-1.53531075684885,-0.880221966673578,-1.50124152561667,-0.616808639474336,-0.115605604403301,1.08106376224323,-0.178809891348302,-0.348165311017312,0.496861400111057
"29",-0.54347263504361,-0.200809243385874,0.631974444155369,0.0382244420324094,0.281354938431761,-1.56463231073604,1.2599644960531,-0.69772372983528,0.109280287537552,-0.753262246109095,-0.533142533951453,0.420269963698064,-0.859151754691269,-0.361132467352238,-0.674654371224598,0.337469839653112,-0.6759397042078,0.170330371180217,-0.562472816157016,0.137809126441181,-0.261214034254789,0.430965234649351,-0.706383478306049,0.424232680197076,0.14105470319427,0.087577839018565,-0.101101828795252,1.41451627332794,0.337071583106883,0.114632902964078,-0.0801900270988979,-0.23991772004139,0.0668946556709869,0.136323247922021,0.722399738194922,-0.230857555999758,0.0726043021253747,-0.178996430354175,0.266718443213279,0.0266205237288796,0.554271369524731,-0.273538859265973,-0.0407014477945005,-1.7177517341266,-1.05306261389907,-0.679386930755769,-0.649355103797508,-0.056474256344789,-0.16327936168196,-0.548648648203268,-0.598813993001429,-0.348165311017312,0.903458196607146
"30",2.30557229302483,-0.480440786462254,-0.528441111514164,0.414599643980453,-0.516057472722506,0.682950744945497,0.605863817160572,-1.67771256006416,-1.47178399826868,-0.457192865076868,-0.69230241285427,-0.471617357831104,0.114304160968111,0.174104999648767,-0.209595338895999,1.33716431662772,-0.975718854086179,0.845511572042929,-0.302578423008476,-0.465297121773844,-0.502496711112926,0.967680661467932,-0.142053179553523,1.11716646265793,-1.32341580826653,0.85481133173286,-0.10994812408855,-1.39860756372091,-0.698006775310276,0.598067973133961,0.476936917929728,0.97159532068625,-0.482709503930158,-0.16111464651133,0.722399738194922,-0.182885488688851,0.25899796054134,1.59737592745775,-0.462012821353857,0.385637857261572,1.91226769145846,1.47346142682409,0.916270581797027,-0.23747121743163,0.738144774200116,-0.436394103041801,0.0747953165140399,0.114179140915288,-0.115605604403301,-0.304700868217629,-0.596794742512712,-0.348165311017312,0.220416663698704
"31",1.23063457674665,-0.506252928900074,-0.510042676882937,0.227538914868551,0.160597967552003,-1.56463231073604,-0.133554341587504,-1.78190002163126,-0.997246031436101,-1.18683201383794,-0.852655719615254,-0.386868178824605,2.53150286051714,2.53331434564242,-0.672077390993741,1.996094943856,-0.970922387688125,2.89674141596823,-2.33369621590868,-1.21147151884969,0.884878680821364,0.13140313595991,-0.593517418555544,0.0660495172825261,-0.854121793601213,-1.19788585470538,-0.112769186760822,-1.39860756372091,-0.698006775310276,0.895762200554363,-0.178506546809831,1.19875401582268,-0.168344478788647,-0.363229071162426,0.722399738194922,-0.216859149472968,-0.386654299538696,1.31049034275403,0.900335617311888,0.0266205237288796,2.39726637786337,0.46204020856142,0.779560291855381,0.60359725796324,1.56485587639974,1.90921859050555,1.05441773984082,1.44178194794644,-0.203151958678656,-0.159758314285745,-0.459485709279959,-0.348165311017312,1.46339084742962
"32",-0.668728708632312,-0.510554952639711,5.60677975104893,1.24172359077645,-0.976183172109171,0.682950744945497,0.392570117521704,-1.96364055609417,-1.77793752525743,-1.40448815591299,-0.928058661563078,-0.435240402534468,-0.0958959378357455,-0.524450766399651,-0.797318630213375,2.56734893069863,-0.906170091314395,1.90965585601133,-1.27933791953356,-1.52967481545394,-0.223513615995705,0.167288179032083,0.249877313646033,-0.720614438651298,0.000559197764319798,-1.53663144951169,0.408256709253906,0.0339169526481578,1.37820303133935,4.03554576155245,3.98355945428638,2.9150641568535,-0.276697049812479,0.568504092122769,-1.20786783534867,0.0283488929457317,0.291664890366815,1.0438895973728,0.503430954078561,0.834409524177438,1.92924264548264,3.84110655139351,0.437784567001264,0.469026301900062,-0.157458919849477,0.388610461413572,0.823365854760867,0.530734677534377,0.0508191482785614,0.280828654288655,0.099846676094638,1.11249431309964,0.162489785397626
